# Command line arguments:  -XX:+UseG1GC -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
1792,4778,7168
1866,4778,7168
1942,4778,7168
2074,4778,7168
2273,4778,7168
2460,4778,7168
2462,4778,7168
2638,4778,7168
2682,4778,7168
2836,4778,7168
3041,4778,7168
3133,4778,7168
3185,4778,7168
180,4793,7168
358,4793,7168
572,4793,7168
619,4793,7168
801,4793,7168
1062,4793,7168
1242,4793,7168
1290,4793,7168
1495,4793,7168
369,4793,7168
437,4793,7168
682,4793,7168
1107,4793,7168
1117,4793,7168
1458,4793,7168
1615,4793,7168
1620,4793,7168
1653,4793,7168
1769,4793,7168
1777,4793,7168
1931,4793,7168
2089,4793,7168
2197,4793,7168
2332,4793,7168
2403,4793,7168
2448,4793,7168
2555,4793,7168
2634,4793,7168
2641,4793,7168
2683,4793,7168
2793,4793,7168
2885,4793,7168
2896,4793,7168
2912,4793,7168
2927,4793,7168
3095,4793,7168
3119,4793,7168
3248,4793,7168
243,4820,7168
463,4820,7168
549,4820,7168
683,4820,7168
843,4820,7168
1173,4820,7168
1220,4820,7168
1339,4820,7168
1472,4820,7168
285,4820,7168
415,4820,7168
508,4820,7168
808,4820,7168
1085,4820,7168
1236,4820,7168
1500,4820,7168
1617,4820,7168
1727,4820,7168
1755,4820,7168
1876,4820,7168
2030,4820,7168
2179,4820,7168
2241,4820,7168
2246,4820,7168
2327,4820,7168
2426,4820,7168
2432,4820,7168
2470,4820,7168
2537,4820,7168
2551,4820,7168
2566,4820,7168
2581,4820,7168
2640,4820,7168
2777,4820,7168
2896,4820,7168
2973,4820,7168
3050,4820,7168
3096,4820,7168
3190,4820,7168
3267,4820,7168
235,4836,7168
526,4836,7168
543,4836,7168
854,4836,7168
1089,4836,7168
1196,4836,7168
1299,4836,7168
1416,4836,7168
139,4836,7168
240,4836,7168
326,4836,7168
397,4836,7168
431,4836,7168
572,4836,7168
662,4836,7168
790,4836,7168
838,4836,7168
852,4836,7168
944,4836,7168
984,4836,7168
999,4836,7168
1014,4836,7168
1067,4836,7168
1205,4836,7168
1469,4836,7168
1683,4836,7168
1738,4836,7168
1825,4836,7168
1957,4836,7168
2023,4836,7168
2144,4836,7168
2232,4836,7168
2287,4836,7168
2393,4836,7168
2408,4836,7168
2469,4836,7168
2479,4836,7168
2491,4836,7168
2506,4836,7168
2522,4836,7168
2548,4836,7168
2645,4836,7168
2803,4836,7168
2960,4836,7168
3079,4836,7168
3091,4836,7168
3294,4836,7168
331,4849,7168
508,4849,7168
514,4849,7168
701,4849,7168
903,4849,7168
954,4849,7168
1178,4849,7168
1195,4849,7168
1305,4849,7168
1441,4849,7168
1565,4849,7168
156,4849,7168
354,4849,7168
382,4849,7168
469,4849,7168
517,4849,7168
546,4849,7168
780,4849,7168
948,4849,7168
1052,4849,7168
1161,4849,7168
1333,4849,7168
1540,4849,7168
1617,4849,7168
1723,4849,7168
1746,4849,7168
1785,4849,7168
1867,4849,7168
1955,4849,7168
2032,4849,7168
2065,4849,7168
2118,4849,7168
2312,4849,7168
2393,4849,7168
2429,4849,7168
2551,4849,7168
2718,4849,7168
2777,4849,7168
2820,4849,7168
2894,4849,7168
2932,4849,7168
2945,4849,7168
2960,4849,7168
3048,4849,7168
3063,4849,7168
3250,4849,7168
226,4866,7168
487,4866,7168
489,4866,7168
717,4866,7168
937,4866,7168
1109,4866,7168
