# Command line arguments:  -XX:+UseSerialGC -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
1061,6929,6929
1337,6929,6929
1537,6929,6929
209,6929,6929
247,6929,6929
568,6929,6929
921,6929,6929
1001,6929,6929
1237,6929,6929
1589,6929,6929
1589,6929,6929
1630,6929,6929
1708,6929,6929
2023,6929,6929
186,6929,6929
303,6929,6929
471,6929,6929
784,6929,6929
980,6929,6929
1066,6929,6929
1302,6929,6929
1538,6929,6929
1657,6929,6929
1657,6929,6929
1895,6929,6929
161,6929,6929
360,6929,6929
360,6929,6929
605,6929,6929
801,6929,6929
958,6929,6929
1037,6929,6929
1197,6929,6929
1392,6929,6929
1588,6929,6929
1706,6929,6929
2062,6929,6929
415,6929,6929
542,6929,6929
1090,6929,6929
1090,6929,6929
1524,6929,6929
1759,6929,6929
1958,6929,6929
469,6929,6929
469,6929,6929
949,6929,6929
1145,6929,6929
1145,6929,6929
1501,6929,6929
1815,6929,6929
1936,6929,6929
406,6929,6929
523,6929,6929
885,6929,6929
1198,6929,6929
1358,6929,6929
1867,6929,6929
1867,6929,6929
498,6929,6929
576,6929,6929
978,6929,6929
1252,6929,6929
1490,6929,6929
1921,6929,6929
1976,6929,6929
472,6929,6929
629,6929,6929
913,6929,6929
1306,6929,6929
1346,6929,6929
1779,6929,6929
1952,6929,6929
220,6929,6929
532,6929,6929
844,6929,6929
883,6929,6929
1083,6929,6929
1435,6929,6929
1552,6929,6929
1717,6929,6929
1717,6929,6929
1757,6929,6929
1874,6929,6929
1993,6929,6929
2031,6929,6929
197,6929,6929
279,6929,6929
365,6929,6929
562,6929,6929
836,6929,6929
953,6929,6929
1159,6929,6929
1315,6929,6929
1550,6929,6929
1628,6929,6929
1834,6929,6929
1951,6929,6929
172,6929,6929
330,6929,6929
416,6929,6929
614,6929,6929
810,6929,6929
967,6929,6929
1006,6929,6929
1206,6929,6929
1245,6929,6929
1362,6929,6929
1598,6929,6929
1676,6929,6929
1836,6929,6929
2071,6929,6929
188,6929,6929
345,6929,6929
384,6929,6929
384,6929,6929
668,6929,6929
786,6929,6929
786,6929,6929
786,6929,6929
825,6929,6929
903,6929,6929
1060,6929,6929
1060,6929,6929
1142,6929,6929
1142,6929,6929
1181,6929,6929
1298,6929,6929
1298,6929,6929
1338,6929,6929
1338,6929,6929
1455,6929,6929
1573,6929,6929
1729,6929,6929
1811,6929,6929
1929,6929,6929
168,6929,6929
444,6929,6929
492,6929,6929
728,6929,6929
885,6929,6929
923,6929,6929
1001,6929,6929
1121,6929,6929
1121,6929,6929
1201,6929,6929
1478,6929,6929
1792,6929,6929
1792,6929,6929
1835,6929,6929
140,6929,6929
378,6929,6929
495,6929,6929
501,6929,6929
701,6929,6929
897,6929,6929
1015,6929,6929
1171,6929,6929
1253,6929,6929
1371,6929,6929
1566,6929,6929
1762,6929,6929
1841,6929,6929
2012,6929,6929
235,6929,6929
393,6929,6929
550,6929,6929
709,6929,6929
866,6929,6929
1181,6929,6929
1221,6929,6929
1616,6929,6929
1893,6929,6929
131,6929,6929
602,6929,6929
684,6929,6929
1077,6929,6929
1272,6929,6929
1557,6929,6929
1948,6929,6929
27,6929,6929
461,6929,6929
657,6929,6929
745,6929,6929
980,6929,6929
1333,6929,6929
1373,6929,6929
1884,6929,6929
206,6929,6929
250,6929,6929
691,6929,6929
926,6929,6929
1086,6929,6929
1556,6929,6929
1596,6929,6929
1991,6929,6929
183,6929,6929
304,6929,6929
588,6929,6929
706,6929,6929
980,6929,6929
1101,6929,6929
1454,6929,6929
1571,6929,6929
1650,6929,6929
1731,6929,6929
1888,6929,6929
2084,6929,6929
358,6929,6929
358,6929,6929
564,6929,6929
720,6929,6929
838,6929,6929
994,6929,6929
1033,6929,6929
1033,6929,6929
1200,6929,6929
1474,6929,6929
1591,6929,6929
1708,6929,6929
1795,6929,6929
2031,6929,6929
262,6929,6929
443,6929,6929
486,6929,6929
623,6929,6929
715,6929,6929
761,6929,6929
989,6929,6929
1081,6929,6929
1081,6929,6929
1209,6929,6929
1346,6929,6929
1440,6929,6929
1531,6929,6929
1667,6929,6929
1758,6929,6929
1850,6929,6929
149,6929,6929
271,6929,6929
427,6929,6929
466,6929,6929
555,6929,6929
711,6929,6929
828,6929,6929
1141,6929,6929
1141,6929,6929
1384,6929,6929
1699,6929,6929
1818,6929,6929
1818,6929,6929
87,6929,6929
286,6929,6929
521,6929,6929
521,6929,6929
648,6929,6929
883,6929,6929
1156,6929,6929
1195,6929,6929
1360,6929,6929
1558,6929,6929
1832,6929,6929
1872,6929,6929
1877,6929,6929
63,6929,6929
262,6929,6929
419,6929,6929
575,6929,6929
581,6929,6929
703,6929,6929
898,6929,6929
1094,6929,6929
1250,6929,6929
1291,6929,6929
1369,6929,6929
1489,6929,6929
1606,6929,6929
1684,6929,6929
1841,6929,6929
1919,6929,6929
157,6929,6929
433,6929,6929
630,6929,6929
679,6929,6929
874,6929,6929
1110,6929,6929
1307,6929,6929
1307,6929,6929
1507,6929,6929
1781,6929,6929
217,6929,6929
255,6929,6929
732,6929,6929
891,6929,6929
1176,6929,6929
1569,6929,6929
1569,6929,6929
2004,6929,6929
191,6929,6929
312,6929,6929
517,6929,6929
752,6929,6929
948,6929,6929
997,6929,6929
1153,6929,6929
1388,6929,6929
1506,6929,6929
1623,6929,6929
1789,6929,6929
1946,6929,6929
168,6929,6929
340,6929,6929
439,6929,6929
668,6929,6929
899,6929,6929
1034,6929,6929
1396,6929,6929
1671,6929,6929
1844,6929,6929
224,6929,6929
407,6929,6929
770,6929,6929
1091,6929,6929
1179,6929,6929
1500,6929,6929
1546,6929,6929
1729,6929,6929
2000,6929,6929
354,6929,6929
472,6929,6929
599,6929,6929
794,6929,6929
990,6929,6929
1107,6929,6929
1147,6929,6929
1313,6929,6929
1313,6929,6929
1352,6929,6929
1469,6929,6929
1626,6929,6929
1665,6929,6929
1665,6929,6929
1704,6929,6929
1782,6929,6929
1949,6929,6929
256,6929,6929
452,6929,6929
530,6929,6929
690,6929,6929
925,6929,6929
1082,6929,6929
1200,6929,6929
1240,6929,6929
1399,6929,6929
1595,6929,6929
1791,6929,6929
1830,6929,6929
1996,6929,6929
153,6929,6929
388,6929,6929
584,6929,6929
783,6929,6929
1135,6929,6929
1253,6929,6929
1413,6929,6929
1530,6929,6929
1843,6929,6929
1882,6929,6929
47,6929,6929
85,6929,6929
129,6929,6929
325,6929,6929
481,6929,6929
520,6929,6929
599,6929,6929
638,6929,6929
638,6929,6929
638,6929,6929
719,6929,6929
994,6929,6929
1111,6929,6929
1228,6929,6929
1307,6929,6929
1467,6929,6929
1702,6929,6929
1819,6929,6929
1937,6929,6929
1937,6929,6929
261,6929,6929
535,6929,6929
692,6929,6929
774,6929,6929
970,6929,6929
1088,6929,6929
1323,6929,6929
1362,6929,6929
1403,6929,6929
1522,6929,6929
1797,6929,6929
201,6929,6929
279,6929,6929
320,6929,6929
322,6929,6929
361,6929,6929
518,6929,6929
518,6929,6929
557,6929,6929
635,6929,6929
949,6929,6929
949,6929,6929
1265,6929,6929
1540,6929,6929
1618,6929,6929
1739,6929,6929
1935,6929,6929
2013,6929,6929
178,6929,6929
339,6929,6929
339,6929,6929
425,6929,6929
425,6929,6929
466,6929,6929
466,6929,6929
466,6929,6929
504,6929,6929
739,6929,6929
975,6929,6929
977,6929,6929
1182,6929,6929
1455,6929,6929
1653,6929,6929
1733,6929,6929
1931,6929,6929
1969,6929,6929
191,6929,6929
388,6929,6929
388,6929,6929
705,6929,6929
861,6929,6929
979,6929,6929
1057,6929,6929
1138,6929,6929
1176,6929,6929
1374,6929,6929
1609,6929,6929
1726,6929,6929
1726,6929,6929
1807,6929,6929
2043,6929,6929
252,6929,6929
447,6929,6929
533,6929,6929
731,6929,6929
925,6929,6929
1044,6929,6929
1084,6929,6929
1249,6929,6929
1289,6929,6929
1406,6929,6929
1524,6929,6929
1524,6929,6929
1562,6929,6929
1681,6929,6929
1760,6929,6929
1881,6929,6929
189,6929,6929
424,6929,6929
502,6929,6929
504,6929,6929
583,6929,6929
701,6929,6929
780,6929,6929
780,6929,6929
780,6929,6929
975,6929,6929
1171,6929,6929
1211,6929,6929
1449,6929,6929
1683,6929,6929
1801,6929,6929
1850,6929,6929
122,6929,6929
321,6929,6929
360,6929,6929
399,6929,6929
477,6929,6929
516,6929,6929
556,6929,6929
675,6929,6929
873,6929,6929
1029,6929,6929
1108,6929,6929
1225,6929,6929
1306,6929,6929
1620,6929,6929
1816,6929,6929
1855,6929,6929
98,6929,6929
217,6929,6929
334,6929,6929
610,6929,6929
612,6929,6929
770,6929,6929
967,6929,6929
1046,6929,6929
1163,6929,6929
1282,6929,6929
1282,6929,6929
1560,6929,6929
1834,6929,6929
1915,6929,6929
1915,6929,6929
71,6929,6929
109,6929,6929
150,6929,6929
150,6929,6929
150,6929,6929
190,6929,6929
190,6929,6929
229,6929,6929
424,6929,6929
659,6929,6929
740,6929,6929
976,6929,6929
1133,6929,6929
1329,6929,6929
1369,6929,6929
1528,6929,6929
1685,6929,6929
1724,6929,6929
1763,6929,6929
1763,6929,6929
1881,6929,6929
214,6929,6929
252,6929,6929
252,6929,6929
252,6929,6929
296,6929,6929
296,6929,6929
531,6929,6929
804,6929,6929
923,6929,6929
1044,6929,6929
1200,6929,6929
1395,6929,6929
1554,6929,6929
1592,6929,6929
1673,6929,6929
1870,6929,6929
2064,6929,6929
190,6929,6929
307,6929,6929
389,6929,6929
665,6929,6929
744,6929,6929
860,6929,6929
979,6929,6929
1060,6929,6929
1101,6929,6929
1139,6929,6929
1337,6929,6929
1532,6929,6929
1651,6929,6929
1772,6929,6929
1851,6929,6929
1929,6929,6929
2048,6929,6929
162,6929,6929
281,6929,6929
281,6929,6929
359,6929,6929
441,6929,6929
598,6929,6929
754,6929,6929
833,6929,6929
1029,6929,6929
1110,6929,6929
1424,6929,6929
1659,6929,6929
1698,6929,6929
1780,6929,6929
2015,6929,6929
263,6929,6929
263,6929,6929
302,6929,6929
419,6929,6929
460,6929,6929
658,6929,6929
736,6929,6929
1010,6929,6929
1089,6929,6929
1170,6929,6929
1366,6929,6929
1601,6929,6929
1758,6929,6929
1798,6929,6929
117,6929,6929
316,6929,6929
473,6929,6929
473,6929,6929
594,6929,6929
672,6929,6929
672,6929,6929
711,6929,6929
868,6929,6929
1064,6929,6929
1143,6929,6929
1224,6929,6929
1302,6929,6929
1302,6929,6929
1420,6929,6929
1577,6929,6929
1734,6929,6929
1812,6929,6929
1972,6929,6929
214,6929,6929
331,6929,6929
526,6929,6929
613,6929,6929
889,6929,6929
1046,6929,6929
1203,6929,6929
1284,6929,6929
1481,6929,6929
1638,6929,6929
1796,6929,6929
1834,6929,6929
1836,6929,6929
1884,6929,6929
184,6929,6929
380,6929,6929
498,6929,6929
576,6929,6929
695,6929,6929
972,6929,6929
1207,6929,6929
1246,6929,6929
1365,6929,6929
1563,6929,6929
1720,6929,6929
1876,6929,6929
1915,6929,6929
121,6929,6929
278,6929,6929
552,6929,6929
591,6929,6929
630,6929,6929
671,6929,6929
791,6929,6929
908,6929,6929
1065,6929,6929
1222,6929,6929
1300,6929,6929
1460,6929,6929
1617,6929,6929
1852,6929,6929
1954,6929,6929
143,6929,6929
338,6929,6929
534,6929,6929
691,6929,6929
691,6929,6929
930,6929,6929
1126,6929,6929
1243,6929,6929
1361,6929,6929
1442,6929,6929
1560,6929,6929
1678,6929,6929
1874,6929,6929
200,6929,6929
279,6929,6929
321,6929,6929
557,6929,6929
714,6929,6929
909,6929,6929
949,6929,6929
1108,6929,6929
1265,6929,6929
1384,6929,6929
1501,6929,6929
1579,6929,6929
1620,6929,6929
1741,6929,6929
1819,6929,6929
1976,6929,6929
175,6929,6929
335,6929,6929
335,6929,6929
337,6929,6929
495,6929,6929
770,6929,6929
1004,6929,6929
1085,6929,6929
1243,6929,6929
1478,6929,6929
1674,6929,6929
1714,6929,6929
1834,6929,6929
2030,6929,6929
233,6929,6929
389,6929,6929
437,6929,6929
710,6929,6929
908,6929,6929
1065,6929,6929
1146,6929,6929
1343,6929,6929
1578,6929,6929
1616,6929,6929
1735,6929,6929
1735,6929,6929
1935,6929,6929
2014,6929,6929
166,6929,6929
327,6929,6929
444,6929,6929
444,6929,6929
485,6929,6929
